_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
PA;RIO MARIA;municipio;42.0;63.0;;;15.0;16.0;17.0;baixa
PA;SANTANA DO ARAGUAIA;municipio;47.0;137.0;12.0;12.0;13.0;56.0;44.0;baixa
PA;XINGUARA;municipio;37.0;80.0;;;19.0;25.0;20.0;baixa
PA;LESTE PARAENSE;mesorregiao;2299.0;3631.0;297.0;414.0;836.0;1584.0;;baixa
PA;FUROS;microrregiao;16.0;48.0;;;;14.0;26.0;baixa
PA;AFUA;municipio;;;;;;;;baixa
PA;ANAJAS;municipio;;;;;;;;baixa
PA;BREVES;municipio;;;;;;;;baixa
PA;CURRALINHO;municipio;;;;;;;;baixa
PA;GURUPA;municipio;;;;;;;;baixa
PA;MELGAÇO;municipio;;;;;;;;baixa
PA;PORTEL;municipio;;41.0;;;;;24.0;baixa
PA;SÃO SEBASTIÃO DA BOA VISTA;municipio;;;;;;;;baixa
PA;SENADOR JOSE PORFIRIO;municipio;;;;;;;;baixa
PA;CAMPOS DE MARA JO;microrregiao;101.0;143.0;20.0;;19.0;73.0;28.0;baixa
PA;CACHOEIRA DO ARAR(;municipio;13.0;16.0;;;;10.0;3.0;baixa
PA;CHAVES;municipio;15.0;21.0;;;;;8.0;baixa
PA;MUANA;municipio;;;;;;;;baixa
PA;PONTA DE PEDRAS;municipio;13.0;19.0;;;;11.0;;baixa
PA;SALVATERRA;municipio;16.0;23.0;11.0;;4.0;7.0;;baixa
PA;SANTA CRUZ DO ARAR(;municipio;;13.0;;;;10.0;;baixa
PA;TOTAIS;total;540.0;;158.0;1353.0;1719.0;;;baixa
PA;HILEIA PARAENSE;mesorregiao;214.0;;89.0;338.0;288.0;;;baixa
PA;MEDI O AMAZONAS PARAENSE;microrregiao;17.0;;12.0;65.0;43.0;;;baixa
PA;ALENQUER;municipio;;;;;10.0;;;baixa
PA;MONTE ALEGRE;municipio;;;;;;;;baixa
PA;OBIDOS;municipio;;;;;;;;baixa
PA;ORIXIMINA;municipio;;;;;;;;baixa
PA;SANTAREM;municipio;11.0;;11.0;54.0;17.0;;;baixa
PA;TAPAJOS;microrregiao;116.0;;;20.0;;;;baixa
PA;AVEIRO;municipio;34.0;;;16.0;;;;baixa
PA;ITAITUBA;municipio;82.0;;;;;;;baixa
PA;BAIXO AMAZONAS;microrregiao;;;41.0;148.0;71.0;;;baixa
PA;ALMEIRIM;municipio;;;33.0;;54.0;;;baixa
PA;PRAINHA;municipio;;;;148.0;17.0;;;baixa
PA;XINGU;microrregiao;17.0;;;36.0;39.0;;;baixa
PA;ALTAMIRA;municipio;14.0;;;28.0;36.0;;;baixa
PA;SÃO FEL IX DO XINGU;municipio;;;;;;;;baixa
PA;ARAGUAIA PARAENSE;microrregiao;57.0;;22.0;69.0;128.0;;;baixa
PA;CONCEIÇÃO DO ARAGUAIA;municipio;15.0;;10.0;26.0;43.0;;;baixa
PA;REDENÇÃO;municipio;;;;19.0;23.0;;;baixa
PA;RIO MARIA;municipio;;;;;;;;baixa
PA;SANTANA DO ARAGUAIA;municipio;25.0;;;13.0;43.0;;;baixa
PA;XINGUARA;municipio;;;;;11.0;;;baixa
PA;LESTE PARAENSE;mesorregiao;1118.0;;62.0;1009.0;1390.0;;;baixa
PA;FUROS;microrregiao;;;;;;;;baixa
PA;CURRAL( NHO;municipio;;;;;;;;baixa
PA;PORTEL;municipio;;;;;;;;baixa
PA;CAMPOS DE MARAJO;microrregiao;;;;26.0;42.0;;;baixa
PA;CACHOEIRA DO ARARI;municipio;;;;;;;;baixa
PA;CHAVES;municipio;;;;;;;;baixa
PA;MUANA;municipio;;;;;2.0;;;baixa
PA;PONTA DE PEDRAS;municipio;;;;;;;;baixa
PA;SALVATERRA;municipio;;;;;12.0;;;baixa
PA;SANTA CRUZ DO ARAR(;municipio;;;;;;;;baixa
PA;SOURE;municipio;44.0;;;;;25.0;14.0;baixa
PA;BAIXO TOCANTINS;microrregiao;359.0;;;;;196.0;61.0;baixa
PA;ABAETETUBA;municipio;32.0;;;;;14.0;;baixa
PA;SAGRE;municipio;;;;;;;;baixa
PA;BAIÃO;municipio;17.0;;;;;;;baixa
PA;BARCARENA;municipio;12.0;;;;;;;baixa
PA;CAMETA;municipio;67.0;;;;;32.0;;baixa
PA;IGARAPE-MIRI;municipio;;;;;;;;baixa
PA;LIMOEIRO DO AJURU;municipio;;;;;;;;baixa
PA;MOCAJUBA;municipio;128.0;;;;;80.0;26.0;baixa
PA;MOJU;municipio;81.0;;;;;49.0;15.0;baixa
PA;OEIRAS DO PARA;municipio;17.0;;;;;11.0;;baixa
PA;MARABA;microrregiao;130.0;;;;;25.0;55.0;baixa
PA;ITUPIRANGA;municipio;;;;;;;;baixa
PA;JACUNOA;municipio;;;;;;;;baixa
PA;MARABA;municipio;93.0;;;;;20.0;43.0;baixa
PA;SÃO JOÃO DO ARAGUAIA;municipio;14.0;;;;;;;baixa
PA;TUCURUI;municipio;20.0;;;;;;;baixa
PA;TOME-AÇU;microrregiao;494.0;;;;;212.0;43.0;baixa
PA;ACARA;municipio;120.0;;;;;49.0;29.0;baixa
PA;TOME-AÇU;municipio;374.0;;;;;163.0;14.0;baixa
PA;GUAJARINA;microrregiao;1170.0;;;;;480.0;204.0;baixa
PA;BUJARU;municipio;45.0;;;;;19.0;;baixa
PA;CAPITÃO POÇO;municipio;116.0;;;;;61.0;;baixa
PA;IRITUIA;municipio;63.0;;;;;30.0;;baixa
PA;OUREM;municipio;52.0;;;;;16.0;;baixa
PA;PARAGOMINAS;municipio;724.0;;;;;301.0;172.0;baixa
PA;RONDON DO PARA;municipio;37.0;;;;;;;baixa
PA;SÃO DOMINGOS DO CAPIM;municipio;133.0;;;;;50.0;14.0;baixa
PA;SALGADO;microrregiao;279.0;;;;;112.0;23.0;baixa
PA;COLARES;municipio;;;;;;;;baixa
PA;CURUÇA;municipio;57.0;;;;;23.0;;baixa
PA;MAGALHÃES BARATA;municipio;;;;;;;;baixa
PA;MARACANÃ;municipio;21.0;;;;;;;baixa
PA;MARAPANIM;municipio;18.0;;;;;;;baixa
PA;PRIMAVERA;municipio;16.0;;;;;;;baixa
PA;SALINOPOLIS;municipio;;;;;;;;baixa
PA;SANTAREM NOVO;municipio;24.0;;;;;12.0;;baixa
PA;SANTO ANTONIO DO TAUA;municipio;111.0;;;;;56.0;;baixa
PA;SÃO CAETANO DE ODIVELAS;municipio;15.0;;;;;;;baixa
PA;VIGIA;municipio;;;;;;;;baixa
PA;BRAGANTI NA;microrregiao;985.0;;;;;462.0;58.0;baixa
PA;AUGUSTO CORREA;municipio;;;;;;;;baixa
PA;BONITO;municipio;30.0;;;;;13.0;4.0;baixa
PA;BRAGANÇA;municipio;65.0;;;;;16.0;;baixa
PA;CAPANEMA;municipio;49.0;;;;;30.0;;baixa
PA;CASTANHAL;municipio;203.0;;;;;125.0;;baixa
PA;IGARAPE-AÇU;municipio;102.0;;;;;48.0;16.0;baixa
PA;INHANQAPI;municipio;33.0;;;;;20.0;;baixa
PA;NOVA TIMBOTEUA;municipio;56.0;;;;;33.0;;baixa
PA;ABAETETUBA;municipio;;;;;10.0;;;baixa
PA;BAGRE;municipio;;;;;;;;baixa
PA;BAIÃO;municipio;;;;;;;;baixa
PA;BARCARENA;municipio;;;;;2.0;;;baixa
PA;CAMETA;municipio;;;;;4.0;;;baixa
PA;LIMOEIRO;municipio;;;;;;;;baixa
PA;MOCAJUBA;municipio;;;;;;;;baixa
PA;MOJU;municipio;;;;;12.0;;;baixa
PA;OEIRAS;municipio;;;;;2.0;;;baixa
PA;MARABA;microrregiao;;;11.0;42.0;22.0;;;baixa
PA;MARABA;municipio;;;;20.0;15.0;;;baixa
PA;SÃO JOÃO;municipio;;;;17.0;;;;baixa
PA;TUCURUI;municipio;;;;;;;;baixa
PA;TOME-AÇU;microrregiao;15.0;22.0;;10.0;112.0;;;baixa
PA;ACARA;municipio;;;2.0;;21.0;;;baixa
PA;TOME-AÇU;municipio;11.0;14.0;;;91.0;;;baixa
PA;GUAJARINA;microrregiao;77.0;122.0;21.0;673.0;274.0;;;baixa
PA;BUJARU;municipio;;;;;;;;baixa
PA;CAPITÃO POÇO;municipio;;;;;60.0;;;baixa
PA;IRITUIA;municipio;;;;;22.0;;;baixa
PA;OUREM;municipio;;;;;17.0;;;baixa
PA;PARAGOMINAS;municipio;53.0;81.0;18.0;24.0;109.0;;;baixa
PA;RONOON DO PARA;municipio;;;;569.0;3.0;;;baixa
PA;SÃO DOMINGOS DO CAPIM;municipio;12.0;24.0;;71.0;58.0;;;baixa
PA;SALGADO;microrregiao;18.0;25.0;;12.0;108.0;;;baixa
PA;CURUÇA;municipio;;;;;27.0;;;baixa
PA;MARACANÃ;municipio;;13.0;;;10.0;;;baixa
PA;MARAPANIM;municipio;;;;;;;;baixa
PA;PRIMAVERA;municipio;;;;;;;;baixa
PA;SANTAREM NOVO;municipio;;;;;13.0;;;baixa
PA;SANTO ANTONIO DO TAUA;municipio;;;;;38.0;;;baixa
PA;SÃO CAETANO DE ODIVELAS;municipio;;;;;;;;baixa
PA;BRAGANTI NA;microrregiao;53.0;77.0;;155.0;409.0;;;baixa
PA;BONITO;municipio;;;;;17.0;;;baixa
PA;BRAGANÇA;municipio;;17.0;;41.0;34.0;;;baixa
PA;CAPANEMA;municipio;;17.0;;22.0;18.0;;;baixa
PA;CASTANHAL;municipio;10.0;;;;81.0;;;baixa
PA;IGARAPE-AÇU;municipio;;;;;;;;baixa
PA;INHANQAPI;municipio;;;;;20.0;;;baixa
PA;NOVA TIMBOTEUA;municipio;;;;;16.0;;;baixa
PB;TOTAIS;total;1963.0;2884.0;253.0;302.0;574.0;1378.0;377.0;baixa
PB;SERTÃO PARAIBANO;mesorregiao;936.0;1203.0;138.0;157.0;275.0;483.0;150.0;baixa
PB;CATOLE DO ROCHA;microrregiao;114.0;140.0;14.0;;33.0;66.0;18.0;baixa
PB;SELEM DO BREJO DO CRUZ;municipio;21.0;27.0;;;14.0;;;baixa
PB;BOM SUCESSO;municipio;;12.0;;;;;;baixa
PB;BREJO DO CRUZ;municipio;18.0;19.0;;;;;;baixa
PB;BREJO DOS SANTOS;municipio;;2.0;;;;;;baixa
PB;CATOLE DO ROCHA;municipio;18.0;21.0;;;;10.0;;baixa
PB;JERICO;municipio;17.0;18.0;;;;;;baixa
PB;RIACHO DOS CAVALOS;municipio;14.0;21.0;;;;15.0;;baixa
PB;SÂO BENTO;municipio;16.0;20.0;;;;10.0;;baixa
PB;SER IDO PARAIBANO;microrregiao;66.0;91.0;14.0;13.0;33.0;29.0;;baixa
PB;CUBATI;municipio;;12.0;;2.0;;;;baixa
PB;FREI MARTINHO;municipio;;;;;;;;baixa
PB;JUAZEIRINHO;municipio;19.0;30.0;;;14.0;10.0;;baixa
PB;NOVA PALMEIRA;municipio;;;;;;;;baixa
PB;PEDRA LAVRADA;municipio;;;;;;;;baixa
PB;PICUI;municipio;25.0;26.0;;;12.0;;;baixa
PB;SERIDO;municipio;;;;;;;;baixa
PB;CURIMATAU;microrregiao;94.0;124.0;;27.0;29.0;54.0;;baixa
PB;ARARUNA;municipio;18.0;26.0;;;;;;baixa
PB;BARRA DE SANTA ROSA;municipio;19.0;27.0;;13.0;;;;baixa
PB;CACIMBA DE DENTRO;municipio;;;;;;;;baixa
PB;CUITE;municipio;32.0;37.0;;;;27.0;;baixa
PB;DONA INES;municipio;;;;2.0;;;;baixa
PB;NOVA FLORESTA;municipio;;12.0;;2.0;;;;baixa
PB;TACIMA;municipio;;11.0;;;;;;baixa
PB;SERTÃO DE CAJAZE IRAS;microrregiao;75.0;91.0;23.0;12.0;11.0;37.0;;baixa
PB;ANTENOR NAVARRO;municipio;;;;;;;;baixa
PB;BOA VENTURA;municipio;;11.0;;2.0;;;;baixa
PB;BOM JESUS;municipio;;;;;;;;baixa
PB;BONITO DE SANTA FE;municipio;;2.0;;;;;;baixa
PB;CACHOEIRA DOS INDIOS;municipio;;;;;;;;baixa
PB;CAJAZEIRAS;municipio;14.0;15.0;;;;;;baixa
PB;CONCEIÇÃO;municipio;;;;;;;;baixa
PB;CURRAL VELHO;municipio;;;;;;;;baixa
PB;LJIAMANTE;municipio;;;;;;;;baixa
PB;IBIARA;municipio;;;;;;;;baixa
PB;MONTE HOREBE;municipio;;2.0;;;;;;baixa
PB;PEDRA BRANCA;municipio;;;;;;;;baixa
PB;SANTA HELENA;municipio;;;;;;;;baixa
PB;SANTANA DE MANGUEIRA;municipio;;;;;;;;baixa
PB;SÃO JOSE DE CAIANA;municipio;3.0;;;;;;;baixa
PB;SÃO JOSE DE PIRANHAS;municipio;11.0;12.0;;;;;;baixa
PB;TRIUNFO;municipio;;7.0;;;;;;baixa
PB;UIRAUNA;municipio;;5.0;;;;;;baixa
PB;DEPRESSÃO DO ALTO PIRANHAS;microrregiao;328.0;396.0;37.0;57.0;99.0;139.0;64.0;baixa
PB;AGUIAR;municipio;;2.0;;;;;;baixa
PB;BOQUEIRÃO DOS COCHOS;municipio;;;;;;;;baixa
PB;TOTAIS;total;329.0;474.0;200.0;6982.0;1289.0;;;baixa
PB;SERTÃO PARAIBANO;mesorregiao;169.0;254.0;54.0;6193.0;620.0;;;baixa
PB;CATOLE DO ROCHA;microrregiao;10.0;18.0;;69.0;72.0;;;baixa
PB;BOM SUCESSO;municipio;;;;;;;;baixa
PB;BREJO DO CRUZ;municipio;;;;;;;;baixa
PB;BREJO DOS SANTOS;municipio;;;;;;;;baixa
PB;CATOLE DO ROCHA;municipio;;;;;12.0;;;baixa
PB;JERICO;municipio;;;;;17.0;;;baixa
PB;RIACHO DOS CAVALOS;municipio;;;;;12.0;;;baixa
PB;SÂO BENTO;municipio;;;;22.0;;;;baixa
PB;SERIDO PARAIBANO;microrregiao;;;;;38.0;;;baixa
PB;CUBATI;municipio;;;;;;;;baixa
PB;JUAZEIRINHO;municipio;;;;;13.0;;;baixa
PB;PICUI;municipio;;;;;12.0;;;baixa
PB;SE RIDO;municipio;;;;;;;;baixa
PB;CURIMATAU;microrregiao;11.0;15.0;;418.0;67.0;;;baixa
PB;ARARUNA;municipio;;;;337.0;11.0;;;baixa
PB;BARRA DE SANTA ROSA;municipio;;;;;16.0;;;baixa
PB;CACIMBA DE DENTRO;municipio;;;;14.0;;;;baixa
PB;CUITE;municipio;;;;;26.0;;;baixa
PB;DONA INES;municipio;;;;63.0;;;;baixa
PB;NOVA FLORESTA;municipio;;;;;;;;baixa
PB;TACIMA;municipio;;;;;;;;baixa
PB;SERTÃO DE CAJAZE IRAS;microrregiao;32.0;56.0;;908.0;53.0;;;baixa
PB;ANTENOR NAVARRO;municipio;;;;31.0;;;;baixa
PB;BOA VENTURA;municipio;;;;104.0;;;;baixa
PB;BONITO DE SANTA FE;municipio;;;;33.0;;;;baixa
PB;CAJAZE IRAS;municipio;;;;;;;;baixa
PB;CONCEIÇÃO;municipio;;;;117.0;;;;baixa
PB;CURRAL VELHO;municipio;13.0;14.0;;29.0;;;;baixa
PB;DIAMANTE;municipio;;;;80.0;;;;baixa
PB;(BIARA;municipio;;;;105.0;;;;baixa
PB;MONTE HOREBE;municipio;;;;;;;;baixa
PB;PEDRA BRANCA;municipio;;;;122.0;;;;baixa
PB;SANTA HELENA;municipio;;;;151.0;;;;baixa
PB;SANTANA DE MANGUEIRA;municipio;;;;36.0;;;;baixa
PB;SÃO JOSE DE CAIANA;municipio;;;;18.0;;;;baixa
PB;SÃO JOSE DE PIRANHAS;municipio;;;;57.0;25.0;;;baixa
PB;TRIUNFO;municipio;;;;;;;;baixa
PB;UIRAUNA;municipio;;16.0;;18.0;;;;baixa
PB;DEPRESSÃO DO ALTO PIRANHAS;microrregiao;43.0;72.0;16.0;1554.0;237.0;;;baixa
PB;AGUIAR;municipio;;;;18.0;;;;baixa
PB;BOQUEIRÃO DOS COCHOS;municipio;;;;43.0;;;;baixa
PB;CACIMBA DE AREIA;municipio;;;;;;;;baixa
PB;CATINGUEIRA;municipio;;10.0;;;;;;baixa
PB;CONDADO;municipio;;;;;;;;baixa
PB;COREMAS;municipio;;;;;;;;baixa
PB;DESTERRO DE MAL TA;municipio;;;;;;;;baixa
PB;EMAS;municipio;;;;;;;;baixa
PB;I T APORANGA;municipio;;;;;;;;baixa
PB;JUNCO DO SER IDO;municipio;;;;;;;;baixa
PB;LAGOA;municipio;;;;;;;;baixa
PB;LASTRO;municipio;12.0;14.0;;;;;;baixa
PB;MAL TA;municipio;;;;;;;;baixa
PB;NAZAREZ I NHO;municipio;;;;;;;;baixa
PB;NOVA OLINDA;municipio;;;;;;;;baixa
PB;OLHO D' AGUA;municipio;;;;;;;;baixa
PB;PASSAGEM;municipio;;;;;;;;baixa
PB;PATOS;municipio;29.0;36.0;;;;;;baixa
PB;PAULISTA;municipio;16.0;16.0;;;;;;baixa
PB;PIANCO;municipio;;;;;;;;baixa
PB;POMBAL;municipio;57.0;61.0;;10.0;15.0;;;baixa
PB;QUIXABA;municipio;;;;;;;;baixa
PB;SALGADINHO;municipio;;;;;;;;baixa
PB;SANTA CRUZ;municipio;;;;;;;;baixa
PB;SANTA LUZIA;municipio;;;;;;;;baixa
PB;SANTANA DOS GARROTES;municipio;;;;;;;;baixa
PB;SANTA TERESINHA;municipio;12.0;22.0;;;;;;baixa
PB;SÃO JOSE DA LAGOA TAPADA;municipio;;;;;;;;baixa
PB;SÃO JOSE DE ESPINHARAS;municipio;26.0;36.0;;;;;;baixa
PB;SÃO .JOSE DO BONFIM;municipio;;;;;;;;baixa
PB;SÃO JOSE DO SABUGI;municipio;;;;;;;;baixa
PB;SÃO MAMEDE;municipio;19.0;22.0;;;;;;baixa
PB;SOUSA;municipio;55.0;70.0;11.0;;16.0;;;baixa
PB;VARZEA;municipio;;10.0;;;;;;baixa
PB;CARIRIS VELHOS;microrregiao;240.0;342.0;39.0;36.0;67.0;;;baixa
PB;AROEIRAS;municipio;;;;;;;;baixa
PB;BARRA DE SÃO MIGUEL;municipio;12.0;12.0;;;;;;baixa
PB;BOQUEIRÃO;municipio;19.0;24.0;;;;;;baixa
PB;CABACEIRAS;municipio;11.0;14.0;;;;;;baixa
PB;CAMALAU;municipio;;;;;;;;baixa
PB;CONGO;municipio;;;;;;;;baixa
PB;GUR JÃO;municipio;14.0;41.0;;;;;;baixa
PB;LIVRAMENTO;municipio;;;;;;;;baixa
PB;MONTEIRO;municipio;17.0;23.0;;;;;;baixa
PB;NATUBA;municipio;;11.0;;;;;;baixa
PB;OLIVEDOS;municipio;;;;;;;;baixa
PB;OURO VELHO;municipio;;;;;;;;baixa
PB;PRATA;municipio;;;;;;;;baixa
PB;SÃO JOÃO DO CARIRI;municipio;12.0;23.0;;;;;;baixa
PB;SÃO .JOÃO DO TIGRE;municipio;;;;;;;;baixa
PB;SÃO .JOSE DOS CORDEIROS;municipio;;;;;;;;baixa
PB;SÃO SEBASTIÃO DO UMBUZEIRO;municipio;;;;;;;;baixa
PB;SERRA BRANCA;municipio;22.0;32.0;10.0;;;;;baixa
PB;SOLEDAOE;municipio;16.0;19.0;;;;;;baixa
PB;SUME;municipio;18.0;25.0;;;;;;baixa
PB;TAPE ROA;municipio;40.0;52.0;;;18.0;;;baixa
PB;UMBUZEIRO;municipio;;;;;;;;baixa
PB;SERRA DO TEIXEIRA;microrregiao;19.0;19.0;;;;;;baixa
PB;AGUA BRANCA;municipio;;;;;;;;baixa
PB;DESTERRO;municipio;;;;;;;;baixa
PB;CACIMBA DE AREIA;mesorregiao;;;;;14.0;;;baixa
PB;CATINGUEIRA;mesorregiao;;;;;51.0;11.0;;baixa
PB;CONDADO;mesorregiao;;;;;;;;baixa
PB;COREMAS;mesorregiao;;;;;56.0;;;baixa
PB;DESTERRO DE MALTA;mesorregiao;;;;;;;;baixa
PB;EMAS;mesorregiao;;;;;27.0;;;baixa
PB;ITAPORANGA;mesorregiao;;;;;202.0;;;baixa
PB;.JUNCO DO SER IDO;mesorregiao;;;;;;;;baixa
PB;LAGOA;mesorregiao;;;;;;;;baixa
PB;LASTRO;mesorregiao;;;;;72.0;;;baixa
PB;MAL TA;mesorregiao;;;;;;;;baixa
PB;NAZAREZINHO;mesorregiao;;;;;;;;baixa
PB;NOVA OLINDA;mesorregiao;;;;;166.0;;;baixa
PB;OLHO D' AGUA;mesorregiao;;;;;503.0;;;baixa
PB;PASSAGEM;mesorregiao;;;;;;;;baixa
PB;PATOS;mesorregiao;;;;;81.0;28.0;;baixa
PB;PAULISTA;mesorregiao;;;;;11.0;17.0;;baixa
PB;PIANCO;mesorregiao;;;;;139.0;;;baixa
PB;POMBAL;mesorregiao;;;;;14.0;60.0;;baixa
PB;QUIXABA;mesorregiao;;;;;;;;baixa
PB;SALGADINHO;mesorregiao;;;;;;;;baixa
PB;SANTA CRUZ;mesorregiao;;;;;;;;baixa
PB;SANTA LUZIA;mesorregiao;;;;;116.0;;;baixa
PB;SANTANA DOS GARROTES;mesorregiao;379.0;476.0;;;;;;baixa
PB;SANTA TERESINHA;mesorregiao;;;;;13.0;20.0;;baixa
PB;SÃO JOSE DA LAGOA TAPADA;mesorregiao;90.0;109.0;;;;;;baixa
PB;SÃO JOSE DE ESP' I NHARAS;mesorregiao;27.0;21.0;43.0;;;;;baixa
PB;SÃO .JOSE DO BONFIM;mesorregiao;10.0;;;;;;;baixa
PB;SÃO JOSE DO SABUGI;mesorregiao;14.0;14.0;13.0;;;;;baixa
PB;SÃO MAMEDE;mesorregiao;;;;;;15.0;;baixa
PB;SOUSA;mesorregiao;;3.0;;;67.0;61.0;;baixa
PB;VARZEA;mesorregiao;;;;;10.0;;;baixa
PB;CARIRIS VELHOS;mesorregiao;;47.0;;27.0;810.0;242.0;;baixa
PB;AROEIRAS;mesorregiao;;;;;14.0;;;baixa
PB;BARRA DE SÃO MIGUEL;mesorregiao;15.0;15.0;;;;;;baixa
PB;BOQUEIRÃO;mesorregiao;;;;;;15.0;;baixa
PB;CABACEIRAS;mesorregiao;;;;;;13.0;;baixa
PB;CAMALAU;mesorregiao;;;;;39.0;;;baixa
PB;CONGO;mesorregiao;;;;;118.0;;;baixa
PB;GURJÃO;mesorregiao;;;;;;45.0;;baixa
PB;LIVRAMENTO;mesorregiao;;;;;17.0;;;baixa
PB;MONTEIRO;mesorregiao;;;;;86.0;15.0;;baixa
PB;NATUBA;mesorregiao;;;;;;;;baixa
PB;OLIVEDOS;mesorregiao;;;;;;;;baixa
PB;OURO VELHO;mesorregiao;;;;;;;;baixa
PB;PRATA;mesorregiao;;;;;;;;baixa
PB;SÃO .JOÃO DO CARIRI;mesorregiao;16.0;18.0;28.0;;;;;baixa
PB;SÃO JOÃO DO TIGRE;mesorregiao;105.0;123.0;;;;;;baixa
PB;SÃO JOSE DOS CORDEIROS;mesorregiao;2.0;2.0;;;;;;baixa
PB;SÃO SEBASTIÃO DO UMBUZEIRO;mesorregiao;2.0;59.0;64.0;;;;;baixa
PB;SERRA BRANCA;mesorregiao;;;;;24.0;19.0;;baixa
PB;SOLEDADE;mesorregiao;;;;;126.0;18.0;;baixa
PB;SUME;mesorregiao;;;;;111.0;;;baixa
PB;TAPEROA;mesorregiao;;;;;24.0;29.0;;baixa
PB;UMBUZEIRO;mesorregiao;;;;;;;;baixa
PB;SERRA DO TEIXEIRA;mesorregiao;;22.0;;11.0;2934.0;25.0;;baixa
PB;AGUA BRANCA;mesorregiao;;;;;353.0;4.0;;baixa
PB;DESTERRO;mesorregiao;;;;;86.0;2.0;;baixa
PB;IMACULADA;municipio;;;;;;;;baixa
PB;JURU;municipio;;;;;;;;baixa
PB;MÃE D' AGUA;municipio;;;;;;;;baixa
PB;MANAIRA;municipio;;;;;;;;baixa
PB;PRINCESA ISABEL;municipio;;;;;;;;baixa
PB;TAVARES;municipio;;;;;;;;baixa
PB;TEIXEIRA;municipio;;;;;;;;baixa
PB;AGRESTE E BREJO PARAIBANO;mesorregiao;628.0;905.0;46.0;90.0;164.0;;;baixa
PB;PIEMONTE DA BORBOREMA;microrregiao;247.0;309.0;16.0;39.0;61.0;;;baixa
PB;ALAGOA GRANDE;municipio;43.0;49.0;;;;;;baixa
PB;ALAGOINHA;municipio;11.0;19.0;;;;;;baixa
PB;ARAÇAGI;municipio;25.0;30.0;;;;;;baixa
PB;CAIÇARA;municipio;15.0;18.0;;;;;;baixa
PB;CUITEGI;municipio;;;;;;;;baixa
PB;DUAS ESTRADAS;municipio;;;;;;;;baixa
PB;GUARABIRA;municipio;26.0;30.0;;;;;;baixa
PB;GURINHEM;municipio;27.0;38.0;;;10.0;;;baixa
PB;INGA;municipio;16.0;24.0;;;;;;baixa
PB;ITATUBA;municipio;15.0;20.0;;;;;;baixa
PB;JUAREZ TA V ORA;municipio;;10.0;;;;;;baixa
PB;LAGOA DE DENTRO;municipio;;;;;;;;baixa
PB;MULUNGU;municipio;29.0;34.0;;;;;;baixa
PB;PILÕEZINHOS;municipio;;;;;;;;baixa
PB;SERRA DA RAIZ;municipio;;;;;;;;baixa
PB;SERRA REDONDA;municipio;;;;;;;;baixa
PB;AGRESTE DA BORBOREMA;microrregiao;102.0;132.0;18.0;14.0;37.0;;;baixa
PB;AREIAL;municipio;;;;;;;;baixa
PB;CAMPINA GRANDE;municipio;38.0;50.0;;;16.0;;;baixa
PB;ESPERANÇA;municipio;;;;;;;;baixa
PB;FAGUNDES;municipio;;;;;;;;baixa
PB;LAGOA SECA;municipio;;;;;;;;baixa
PB;MASSARANOUBA;municipio;;10.0;;;;;;baixa
PB;MONTADAS;municipio;;;;;;;;baixa
PB;POCINHOS;municipio;15.0;21.0;;;;;;baixa
PB;PUXINANÃ;municipio;;;;;;;;baixa
PB;QUEIMADAS;municipio;12.0;14.0;;;;;;baixa
PB;REMIGIO;municipio;;;;;;;;baixa
PB;SOLANEA;municipio;17.0;23.0;;;;;;baixa
PB;BREJO PARAIBANO;microrregiao;73.0;96.0;;14.0;21.0;;;baixa
PB;A LAGOA NOVA;municipio;;;;;;;;baixa
PB;AREIA;municipio;17.0;24.0;;;;;;baixa
PB;BANANEIRAS;municipio;18.0;22.0;;;;;;baixa
PB;BORBOREMA;municipio;3.0;;;;;;;baixa
PB;PILÕES;municipio;;13.0;;;;;;baixa
PB;PIRPIRITUBA;municipio;10.0;14.0;;;;;;baixa
PB;SÃO SEBASTIÃO OE LAGOA OE ROÇA;municipio;;;;;;;;baixa
PB;SERRARIA;municipio;;;;;;;;baixa
PB;AGRO-PASTOR( L DO BAIXO PARAIBA;microrregiao;206.0;368.0;7.0;23.0;45.0;;;baixa
PB;CALDAS BRANDÃO;municipio;;;;;;;;baixa
PB;ITABAIANA;municipio;25.0;40.0;;;10.0;;;baixa
PB;JURIPIRANGA;municipio;17.0;46.0;;;;;;baixa
PB;AGRESTE E BRE JO PARAIBANO;mesorregiao;110.0;148.0;62.0;718.0;445.0;;;baixa
PB;PIEMONTE DA BORBOREMA;microrregiao;47.0;55.0;17.0;437.0;182.0;;;baixa
PB;ALAGOA GRANDE;municipio;;14.0;;56.0;29.0;;;baixa
PB;ALAGOINHA;municipio;;;;16.0;;;;baixa
PB;ARAÇAGI;municipio;;;;36.0;17.0;;;baixa
PB;CAIÇARA;municipio;;;;72.0;;;;baixa
PB;GUARABIRA;municipio;;;;36.0;20.0;;;baixa
PB;GURINHEM;municipio;;10.0;;;25.0;;;baixa
PB;INGA;municipio;;;;;15.0;;;baixa
PB;ITATUBA;municipio;;;;;;;;baixa
PB;JUAREZ TAVORA;municipio;;;;;;;;baixa
PB;MULUNGU;municipio;;;;177.0;23.0;;;baixa
PB;PI LÔEZI NHOS;municipio;;;;;;;;baixa
PB;AGRESTE DA BORBOREMA;microrregiao;24.0;33.0;;84.0;61.0;;;baixa
